Crop_Type,Soil_Moisture,Soil_Temp,pH,MQ135_Gas,Ambient_Temp,Ambient_Humidity,SW420_Vibration,ESP32_Voltage,ESP32_RSSI,ESP32_Battery,Soil_Health,Crop_Risk,Irrigation_Req
Rice,22.368722855735797,25.980033683470946,5.664099602167412,244.03779113570204,28.515251920860198,87.94855954630795,11.860754601649061,3.325940780311038,-46.76046120350601,54.32346338517302,Degraded,High,Heavy Irrigation
Sugarcane,95.88829179194366,29.34013663396701,6.927976428859865,213.83889084655934,25.72351673853242,98.0,5.627206598082482,3.4524510687046575,-42.27650482313128,75.40851145077625,Good,High,No Irrigation
Rice,96.1511439807733,36.93708568550409,5.293326107810379,208.91510471270885,43.234310249356845,82.61033507612673,10.188882540812829,3.253300257851398,-75.45095780993704,42.21670964189965,Excellent,High,No Irrigation
Wheat,27.475029830395624,29.533691086774144,8.007452450224896,261.3356919540125,31.764469779797892,86.96480736321023,5.850000553285828,3.3699756842815387,-46.701173196918575,61.662614046923125,Good,Medium,Light Irrigation
Ragi,58.998511096334816,25.76027200789906,5.60033273159909,422.6676699361369,30.380655824060856,93.68795968394863,3.592558257637804,3.250476204814518,-41.85892057397101,41.74603413575303,Good,Medium,No Irrigation
Wheat,24.468710121541466,33.124806367138405,8.704881487689281,135.33916521880687,33.889825356644565,82.57034721735738,4.51626629573544,3.4379472938866167,-77.27995784923598,72.99121564776945,Degraded,High,Light Irrigation
Wheat,86.80644536860122,27.142997019565787,7.528525604046754,376.80920731216315,32.663490880714605,89.23029395898,10.236813256260405,3.4995508927295953,-51.756134237690816,83.25848212159922,Degraded,High,No Irrigation
Ragi,12.236883153480377,38.57620433650766,5.510692583823696,218.32543364721278,41.67997628015197,66.56649467207995,10.775625362632782,3.1976990224988517,-65.6702894415696,32.94983708314196,Excellent,High,Heavy Irrigation
Rice,61.76067414797463,36.976824070094494,7.410006657032989,151.53706535689656,36.93739985219062,78.22723118902854,5.926548596709826,3.431806659969093,-80.50445936465162,71.96777666151552,Good,Medium,Light Irrigation
Ragi,64.9329436404313,16.163137926752228,5.474489308156321,203.42922395360375,21.571342082870466,98.0,10.209639994670052,3.32796890453837,-82.38791483416733,54.661484089728305,Good,High,No Irrigation
Ragi,13.999281470048292,28.673682291720052,5.444720921658465,320.86773085452927,32.41122729290159,81.02417528534603,7.189195316384401,3.4185705672282776,-73.51459523866455,69.76176120471294,Good,Medium,Light Irrigation
Rice,67.96217416164318,32.19170023310816,5.98005889977611,489.9408255339866,32.99766338243684,87.5224279647093,1.3105608210065267,3.4737528467621415,-64.80099473430079,78.95880779369024,Good,Medium,No Irrigation
Ragi,17.51077079092066,22.354355569927463,9.325739694507355,118.17628896131757,23.08353580946999,98.0,2.406391996995651,3.460484670730524,-45.071904920020174,76.74744512175403,Good,High,Light Irrigation
Ragi,35.62816433742769,16.336506938976733,4.861690302439746,110.42820829796523,20.72746824062769,94.83349610780229,9.881080337717384,3.5365257365551868,-66.32148419464905,89.42095609253113,Excellent,Low,No Irrigation
Ragi,27.246491892884777,27.14123157053466,8.129850049534467,293.69009755908655,31.285091300958257,83.558247960026,2.843837202246429,3.446351537475742,-76.63209495740381,74.39192291262368,Excellent,Low,No Irrigation
Rice,61.47606164638865,25.991402763302904,6.022884746326503,150.86053962018917,29.25396852527946,87.1120183075942,11.001535863770497,3.2212167975032973,-76.93239162947877,36.86946625054954,Excellent,Medium,Light Irrigation
Coconut,49.6780910012039,14.367132753966613,7.572938241782652,233.6611611075847,17.59369951030862,98.0,5.152116310368304,3.202668133595413,-65.48634112581898,33.77802226590217,Excellent,Low,No Irrigation
Ragi,65.25523427519988,29.103316693013284,5.214764798120418,263.8959353528124,30.711919630719482,91.31829940765526,7.478380133580836,3.4895850462162232,-64.9367664610577,81.59750770270388,Good,High,No Irrigation
Rice,81.01775546307665,22.140649644083705,5.251268758473276,149.42490514633073,25.231251923955504,98.0,11.828867964091604,3.2512017468290986,-74.08822627614609,41.86695780484976,Excellent,Low,No Irrigation
Rice,77.9445055776681,31.662875846522983,5.579192139677292,172.10969319645295,34.43984123969865,92.05350259409836,7.465587615696165,3.5612155560457666,-76.29996696110607,93.53592600762776,Excellent,Low,No Irrigation
Ragi,10.999120739532877,36.74807170242122,7.899229264664488,203.85959194152824,39.762112246691935,74.41149629010263,50.4592436537341,3.2785785500053706,-75.93490832593928,46.42975833422843,Excellent,Medium,Heavy Irrigation
Coconut,14.799873039127014,23.864522478215576,7.3996256553098485,164.47049390489292,27.423812351789643,82.44738936800499,4.818182059092746,3.522344448942518,-41.1347800292285,87.05740815708637,Degraded,High,Heavy Irrigation
Ragi,69.12656143668809,33.912239534275514,6.482501704268515,238.69743326893789,33.76558346982972,87.21125175232493,9.526606855014542,3.2522721457449584,-69.768377033441,42.04535762415973,Good,High,No Irrigation
Sugarcane,89.20266477646905,37.31126478207994,6.296649049704203,449.314034529934,39.085165796161625,78.7036435569288,7.667385365664918,3.317693636459864,-56.278775017443834,52.948939409977356,Good,High,No Irrigation
Coconut,19.158546963569368,27.96091510082135,6.514330345114292,289.4603959118939,30.450292807587743,89.56181616467579,10.464965664332388,3.5072683511641642,-64.40408728578609,84.54472519402738,Good,High,Heavy Irrigation
Rice,32.41596789105114,22.253113078404905,4.253934011587496,125.50725286519156,23.071440998003904,95.32260189181055,6.869024678973269,3.3781047502063757,-78.26482643794701,63.01745836772928,Degraded,High,Heavy Irrigation
Ragi,51.49870459241394,34.8279701785084,7.398500188430134,193.9698127615129,38.24667520741904,81.20134340909311,9.748157492769447,3.3543042588173426,-50.72462925726174,59.050709802890445,Excellent,Medium,No Irrigation
Rice,47.292854253782785,32.17892220050994,4.955227728386388,159.63948314072894,30.545561441164775,93.41006082636181,11.189941538174402,3.4239435048952203,-41.984590379784095,70.65725081587004,Good,High,Heavy Irrigation
Ragi,26.237849703361206,28.59617282730713,5.0194416960640975,182.81181491431056,29.28479738838424,94.63431734188609,3.250529757209534,3.2852789108324454,-58.77087874635808,47.5464851387409,Excellent,Low,No Irrigation
Wheat,54.547862691840294,25.810825304512527,7.501175969559214,183.61001768934747,27.741454419474508,95.48150631018581,11.203260059077058,3.4540412036993797,-46.79310783720277,75.67353394989662,Excellent,Medium,No Irrigation
Rice,59.658449996481316,38.242480513966484,5.9973739566665625,202.13262725965097,38.419603735822236,85.02767327186645,4.063204691681711,3.2485915365068485,-43.931821892093794,41.43192275114142,Excellent,Medium,Heavy Irrigation
Coconut,14.342248910440249,30.88742493247027,5.587857718555216,237.35285379086386,33.132335271962894,81.5289634784079,40.81453813849914,3.200122392877484,-62.982683981023904,33.3537321462473,Degraded,High,Heavy Irrigation
Rice,90.76212005100749,17.78807452321498,5.219831237611653,187.13323086116685,22.15331666840929,98.0,54.73761752262227,3.5021457020877227,-83.79870283729494,83.69095034795379,Excellent,Medium,No Irrigation
Ragi,88.74480683763309,29.06754082664293,6.378569570812981,479.5500059198433,29.13914068379644,98.0,3.4486400019536148,3.2361002234369804,-46.85958416746774,39.35003723949674,Degraded,High,No Irrigation
Wheat,38.131622874724656,35.35530418698072,7.542316431966289,162.22792433969028,38.09070182574939,70.78247610293029,9.691284195249771,3.2996635907790264,-41.14778399797148,49.9439317965044,Excellent,High,No Irrigation
Rice,42.81644761730233,20.11892912279915,6.552122174086617,229.59999573107413,20.782582502890616,98.0,6.54140976739425,3.1939692938881237,-82.63022809517325,32.32821564802062,Good,High,Heavy Irrigation
Coconut,97.77137365657639,25.623259446063756,5.869320583843484,542.5743315948381,29.74930320987741,98.0,11.010976143865872,3.2218003330036544,-77.25732184175054,36.96672216727574,Degraded,High,No Irrigation
Ragi,19.859423390788606,18.075391244059013,7.535218804686398,434.348464439572,19.959575744305194,98.0,2.94745585165897,3.2453339249842577,-59.363146724353,40.88898749737628,Good,Medium,Light Irrigation
Wheat,13.937621198880809,20.56399375610475,7.071628851292656,320.5658785212695,20.180712704374187,98.0,81.33918935218614,3.3445405260856234,-67.73916569101628,57.42342101427056,Good,High,Heavy Irrigation
Ragi,87.20586309752633,31.29159420432289,5.9628349226256425,206.9806267618897,34.819314907589735,90.36291844740603,7.386817365305891,3.3864952375844877,-41.41237830943317,64.41587293074795,Degraded,High,No Irrigation
Ragi,34.63418293124297,24.67202913229566,5.508379899621799,194.47128091931296,30.00273296754272,91.77479457743344,6.428504004798783,3.3646187195965918,-51.2082222917475,60.76978659943196,Excellent,Low,No Irrigation
Sugarcane,88.722340029726,23.00511710375684,9.324411750254988,243.02731981777202,25.538090172037,98.0,10.811758732214201,3.561588903076224,-58.31360720187637,93.59815051270401,Degraded,High,No Irrigation
Coconut,53.64175640838068,16.497795243986957,5.518228782128306,268.17216914754545,18.429643827233402,98.0,1.7834160896450517,3.3173344325927108,-51.57510347024899,52.88907209878513,Excellent,Low,No Irrigation
Ragi,23.729640358934414,38.54831930426978,3.5,243.170544489365,38.66752147130108,66.16397575397262,5.923862599320774,3.421840241859898,-48.51307579728319,70.30670697664965,Degraded,High,No Irrigation
Coconut,19.419434182264524,27.076366505756106,7.458281812132902,376.2525621560021,28.83774643209258,87.03455058361422,9.752754624341499,3.361899443153236,-65.29148705584463,60.31657385887268,Good,High,Heavy Irrigation
Ragi,15.576997401603561,30.881400183542528,5.5427179960064485,692.1880911094335,35.12512319313103,72.46132935882996,3.0091678061814946,3.504869055005086,-68.20080671353266,84.14484250084769,Degraded,Medium,Light Irrigation
Ragi,67.16769511615489,29.402392086409304,6.352968682943591,212.31266823914189,29.60972676922518,90.42092986891012,5.226136034185752,3.2517336961905148,-43.41844784063854,41.95561603175246,Good,High,No Irrigation
Coconut,38.44362922184937,26.662337913406944,6.49667901830279,131.21137657344062,29.623419046455563,86.08440857881114,1.7011170256734878,3.3854999484588295,-48.595572322951064,64.24999140980492,Excellent,Medium,Light Irrigation
Ragi,88.34321298240063,21.871708364908486,6.788367553162121,362.2802290122039,25.11118593431422,98.0,7.737384578067918,3.2384368598462454,-65.82318031971744,39.7394766410409,Degraded,High,No Irrigation
Sugarcane,16.939147177590502,34.76444955279407,5.985597308879479,248.7789490920947,37.619872492290874,66.93708333481118,1.6807158411245238,3.5775214102240813,-61.35883950307287,96.25356837068023,Degraded,High,Heavy Irrigation
Coconut,31.9157920533859,32.64263039534142,6.971526575262736,397.5543833629052,33.625866614820225,88.515579423832,9.794490207683417,3.3363189137853744,-69.25771362093975,56.053152297562406,Good,Medium,Light Irrigation
Coconut,84.91098853669644,29.231126172634713,7.095357636922872,195.4167012380414,35.61367402450384,86.36334996401871,78.06925967099014,3.406999819728409,-78.97487649362563,67.83330328806818,Good,High,No Irrigation
Rice,47.56527307354257,26.7497532687938,4.917486666706542,731.9371330572359,27.840027735915736,93.48094178848578,48.59155020739122,3.151843391093283,-62.092732852898635,25.307231848880505,Degraded,High,Heavy Irrigation
Coconut,28.02770596024431,32.2900647465693,7.83247165665176,316.87380186494704,33.786230699513645,83.88950508808765,4.084341419818296,3.49138198928432,-50.93439153628784,81.89699821405331,Good,Medium,Light Irrigation
Ragi,48.85468412085718,15.06883464767029,7.252175254404111,198.93671929510955,17.099200532751155,98.0,6.3597451637999605,3.3131413764654742,-72.756212908991,52.19022941091238,Excellent,Medium,No Irrigation
Rice,15.858184855651924,27.049205474183054,4.712668565408546,282.0692694067676,29.716814978598443,82.82648451247293,10.59081090896117,3.3851763432594755,-72.96297135918704,64.19605720991258,Degraded,High,Heavy Irrigation
Ragi,47.33153681373391,33.41123896120645,7.26786374944051,209.71050476383814,36.38360854433033,97.93089743921998,9.759302045644299,3.396783761736523,-68.09082934882167,66.13062695608714,Excellent,Medium,No Irrigation
Rice,38.69012349628005,29.469917482139927,7.322343539984104,152.80612229169836,30.181619764779413,98.0,5.224067063133895,3.4095858550252798,-44.12955078775147,68.26430917087997,Degraded,High,Heavy Irrigation
Ragi,85.88800636971358,15.624995542153215,4.308772694991248,666.5384450540455,20.327223722126647,98.0,10.219751215411954,3.478792332682159,-68.8557294640238,79.79872211369317,Degraded,High,No Irrigation
Wheat,39.84075973591747,10.405136538868714,6.726344688684008,156.595135911176,12.0,98.0,9.562782295225803,3.3978163533925225,-63.961816224345185,66.30272556542043,Excellent,Low,No Irrigation
Rice,17.244005730492244,29.262394199258594,6.874762892467978,181.3634258249756,29.694170036304005,93.56845309449271,6.660822350474283,3.320121892252429,-81.69397559630265,53.3536487087382,Degraded,High,Heavy Irrigation
Sugarcane,61.47646402404392,34.56454158145229,5.7336543659175305,229.69395031461391,36.2183261017165,80.93963677929223,96.58918458715006,3.2946312383011476,-71.47368392042561,49.105206383524596,Excellent,High,No Irrigation
Ragi,18.551531451827632,32.75037861682674,5.837330590314716,805.945741992908,37.37376551537206,81.78579210826909,4.093860224185221,3.389279115311362,-54.41461909867144,64.87985255189366,Degraded,Medium,Light Irrigation
Ragi,75.2186171375252,14.173454246164576,8.226531361326595,169.92602543820067,19.388610858963595,98.0,1.063841457272352,3.315218478522126,-66.12745729142247,52.536413087021025,Degraded,High,No Irrigation
Wheat,13.15411024335464,33.25488193608776,7.095373070395518,502.42992977377224,35.70667548756108,88.41199970060921,10.164608083367803,3.405148438695046,-56.661205726982615,67.5247397825077,Good,High,Heavy Irrigation
Ragi,34.63816024210501,29.768085794060074,7.725498645012785,194.89511979838667,34.27676251557475,80.93945227999785,3.1469207654400684,3.308045915655477,-51.33597854335931,51.34098594257952,Excellent,Low,No Irrigation
Sugarcane,78.25037481294983,41.55283467927389,7.021288182140075,186.357126987555,45.29066631795169,74.75627391865393,47.222670934673324,3.5083512135943606,-72.19063778675601,84.72520226572678,Excellent,Medium,No Irrigation
Coconut,55.67879139129403,23.5361379582777,6.6476183432746,538.238373242285,26.181392786086747,98.0,93.85592294082898,3.4501606729694863,-48.81422637368009,75.02677882824771,Good,High,No Irrigation
Rice,70.8781748040068,28.801589177456105,4.741122770235011,329.01257811825724,33.42035666521925,94.68558525232653,8.192646666967846,3.207126469286809,-82.4841086502046,34.52107821446819,Good,Low,No Irrigation
Ragi,41.99940500937787,28.733591479788032,5.379980245708203,334.64364591366075,29.043283562935713,90.86183499481096,95.73303743059239,3.335163921405304,-58.30280081554035,55.8606535675507,Good,High,No Irrigation
Rice,28.66428881102461,43.182039988876824,4.739667809258002,212.84374453685314,46.60238060188108,70.97719223417747,47.28271549352501,3.173650942472282,-41.1421080134724,28.94182374538031,Degraded,High,Heavy Irrigation
Ragi,39.47169408982358,27.265341949815138,7.8736451578477595,136.43167684692554,27.02183974410336,92.9319151889532,1.974249912075881,3.2416445359789567,-47.87738817427491,40.274089329826126,Excellent,Low,No Irrigation
Ragi,53.85636400107422,33.939467654657086,5.620539306549642,643.102574873862,35.68969388395695,92.20782377822682,1.610323362747017,3.2910485345217104,-69.71958194964121,48.50808908695174,Degraded,Medium,No Irrigation
Ragi,72.23699981957907,36.80118616373085,7.113980030850285,367.2275300341262,40.617110790984945,84.04873870130656,7.884442367771289,3.5268000169204208,-45.54184007868446,87.80000282007013,Degraded,High,No Irrigation
Ragi,90.36516862496947,13.537627094869382,8.644926619506588,389.8172148078997,12.0,98.0,3.665416670261925,3.3155539816907065,-49.446664286652634,52.59233028178441,Degraded,High,No Irrigation
Coconut,28.342406717989824,40.18048210484551,6.409640600232161,154.39535409116255,43.88789753147454,66.3395369319576,3.50355683807699,3.5311242182873217,-60.24140935701373,88.52070304788695,Good,High,Heavy Irrigation
Coconut,80.11702370868042,31.446057090956558,6.058183221781001,275.7629893499046,33.63456122287676,87.57093752158053,5.13816123531564,3.273677861262699,-55.74189754496504,45.612976877116516,Good,Medium,No Irrigation
Sugarcane,81.70110953729966,40.1682502149664,5.315261307940271,344.15669078530897,48.0,82.24884824802888,3.972924826072452,3.3965299401824827,-50.514789517480914,66.08832336374711,Good,Medium,No Irrigation
Sugarcane,64.70977091548679,28.26271907662162,7.049724486534545,128.8913317495957,30.83735167352743,89.10523218756889,5.743024553597007,3.366068137167031,-76.04343507341186,61.011356194505154,Excellent,Low,No Irrigation
Sugarcane,43.6030920063362,34.957049431367366,6.560117944923145,239.47017358795208,38.784476971382,74.46258755711186,9.060385412100752,3.392680064804916,-54.17883744507563,65.446677467486,Excellent,Medium,Heavy Irrigation
Wheat,74.11715641835252,21.464130979702364,5.879977191569803,566.6015530390528,24.937128286086722,98.0,60.350523261586815,3.2181461873145594,-47.996040099547066,36.3576978857599,Degraded,High,No Irrigation
Wheat,89.88952485207423,13.103301008957693,7.979324193671622,144.99156785089048,13.194686195637765,98.0,4.835692740133502,3.310602679545897,-65.9397365641772,51.767113257649534,Degraded,High,No Irrigation
Wheat,80.80431033435072,9.030527099196743,6.84301075961952,111.59026868607884,12.0,98.0,9.173551610119198,3.372291227287754,-79.6151486705863,62.048537881292354,Degraded,High,No Irrigation
Wheat,68.73593737905509,8.0,4.518161828922955,101.82678486709946,12.0,98.0,6.873915547181525,3.313519882995707,-77.68354791020121,52.253313832617856,Degraded,High,No Irrigation
Wheat,89.51784345037667,17.525977888690132,7.847851694649628,148.66796821692466,20.231397855191318,98.0,39.73510699662781,3.3489529957886495,-62.66132357735167,58.158832631441584,Degraded,High,No Irrigation
Rice,51.30472566353165,27.050715474536545,5.595373432967291,149.45930199091492,30.397132393823583,97.59488840000103,9.651896774362674,3.277234363550565,-59.93004249998864,46.20572725842753,Good,Medium,Heavy Irrigation
Sugarcane,75.00775888782877,38.36927812088963,5.262487753504304,174.7970317081666,41.17167810775898,80.36981881593134,1.2202828940075203,3.390341205671384,-45.6755923256989,65.05686761189737,Good,Medium,No Irrigation
Coconut,97.16630616431638,11.706787358328421,7.3129367654707265,189.97315941596864,16.675393779597606,98.0,7.367461745025121,3.3165556766719404,-49.73449039276611,52.7592794453234,Degraded,High,No Irrigation
Ragi,71.30527250116651,17.09828206455423,5.976724353808648,192.03215001294063,21.166044174402646,98.0,74.95702715385093,3.2344593171512868,-74.87237445183976,39.0765528585478,Degraded,High,No Irrigation
Ragi,55.23107504606335,28.939996578827973,7.189449198494395,246.62738814172175,28.396158576602527,92.0346496073816,7.7624804847188855,3.217010784345464,-42.67135521371906,36.16846405757731,Good,Medium,No Irrigation
Coconut,34.387999198223596,31.142248061327418,4.5199346069437,129.59938507260583,31.884938062613713,81.49144725793327,10.024809884543432,3.419315548314826,-46.191457772539295,69.88592471913768,Good,High,Light Irrigation
Coconut,39.98897076239743,26.736130587551216,8.28161682610446,144.01449698414822,28.006893881696705,88.02631692294246,86.12793939300272,3.2957703996587755,-75.05618678751776,49.29506660979592,Excellent,High,Light Irrigation
Coconut,21.97414285466195,37.053434933239274,6.04913014789685,227.43634827799207,39.79111561591329,71.74141002587359,3.4528356409737886,3.41400695712604,-49.01234075057391,69.00115952100666,Good,High,Heavy Irrigation
Ragi,65.23830867028477,17.748448184457015,7.920985678107126,288.3083699898828,21.526755834032627,97.23694434428425,11.849485264992142,3.5661794658704413,-48.23117738861577,94.36324431174022,Good,High,No Irrigation
Coconut,54.15608603669013,25.923972062616073,6.308232502295988,264.45277935943653,25.29172485832151,98.0,8.247304806514297,3.51541760131996,-55.70830833245977,85.90293355332665,Excellent,Low,No Irrigation
Ragi,49.24850802030011,19.745565338205026,4.718568689561453,261.95609707641745,20.622889345320615,98.0,2.467193603015171,3.322862813762402,-66.66992857735326,53.81046896040036,Excellent,Medium,No Irrigation
Wheat,34.376453378460695,24.195248146163294,5.792230438665802,506.87860678339086,27.585222719825516,84.8938651605186,7.720241030587724,3.3431390106461683,-62.41720326094276,57.189835107694705,Good,Medium,No Irrigation
Wheat,75.75987389774221,10.287590981303229,8.14052205634495,127.10569476544575,12.0,98.0,73.85392934872259,3.3232079212743133,-54.473321338052315,53.86798687905222,Good,High,No Irrigation
Wheat,67.85340441786506,16.45165138355917,8.54436447838243,301.4472235826819,20.9347496276551,98.0,4.427332735894484,3.2893585534376997,-50.0573239860625,48.22642557294995,Good,Medium,No Irrigation
Ragi,77.84027392963233,30.29873896510897,5.113136756968029,185.83197812763626,32.280374258338696,84.87596318493564,9.011470615431081,3.3976681340517727,-80.55101476947934,66.27802234196211,Degraded,High,No Irrigation
Coconut,19.875234446388497,18.67389364208535,5.583917175363347,199.55045881314828,21.80678485001439,91.70051543267284,2.918018587317733,3.4125679691700475,-66.2850825104458,68.7613281950079,Good,High,Heavy Irrigation
Sugarcane,43.53304888367944,43.87942866564887,5.208353938065295,157.05202398493049,44.0450858373203,61.94436980923864,4.0152984234406,3.3079939121241804,-76.11629768547274,51.3323186873634,Good,Medium,Heavy Irrigation
Wheat,64.3356947101284,24.30199653237415,5.8413370654335655,157.27094439575666,27.62719887697212,90.73165107774777,100.0011217888467,3.3149102290060104,-50.67999483238914,52.48503816766841,Excellent,High,No Irrigation
Ragi,80.24997574907621,18.39415559150412,7.741739132469704,120.68090253613555,19.486882816320755,98.0,51.73314809727348,3.4662980972682575,-43.95709962056249,77.7163495447096,Degraded,High,No Irrigation
Ragi,53.35039227137253,28.806855415733192,6.649590758724742,398.24651034432856,29.90976974267747,94.47278183754983,5.004302161360229,3.3164619483219373,-52.65449343309884,52.74365805365622,Good,Medium,No Irrigation
Ragi,60.30191667335119,35.582669245082776,6.821652569737299,305.21179715541365,35.11039765302185,77.74319552208001,3.4722504199509325,3.467868395229123,-43.45707871946516,77.9780658715205,Good,Medium,No Irrigation
Coconut,70.6537937848084,16.522197557969342,6.440798207653134,200.08752682685767,18.711507186292433,98.0,7.749185839609053,3.2554944386589137,-81.62120972793669,42.582406443152294,Excellent,Medium,No Irrigation
Coconut,69.93324345065955,32.30436321287155,7.157912146022375,332.7452110416976,35.02356098144482,98.0,6.058010704925942,3.3307765344978733,-62.44012790764178,55.12942241631221,Good,Medium,No Irrigation
Wheat,93.50522543140374,18.240049300027884,9.06676375361272,330.0938184736182,19.612620613888545,98.0,66.11437616929312,3.2875535005875975,-73.54210372251691,47.92558343126626,Degraded,High,No Irrigation
Coconut,23.91498413809032,34.146726448995594,6.368481174856134,250.87993498865106,36.05538640441816,72.2529753583115,10.977720559283467,3.3941099716288132,-67.32133669011914,65.68499527146886,Good,High,Heavy Irrigation
Ragi,24.45539021792738,27.389458360870393,4.017139746468983,287.51117112460145,29.791148547101812,95.45557932396305,11.086766239203529,3.4605585039569524,-78.8721635937293,76.75975065949207,Good,High,No Irrigation
Rice,74.86652416120633,36.258244326349384,6.524860751188987,330.1678932704626,40.175541849230434,78.0492610956366,7.359353090411015,3.300674545131431,-40.19450075543543,50.112424188571836,Good,Medium,No Irrigation
Rice,27.836960737405256,44.993594364392685,3.5,177.3392062013918,46.71067792975035,69.24590136272121,3.7003507075976945,3.2569742304481895,-47.382901469006775,42.82903840803158,Degraded,High,Heavy Irrigation
Coconut,28.93275981145104,39.051087922046186,7.463173093905949,920.9282539726674,36.482119941964754,77.98314155868445,4.3160634332814345,3.3888727360103075,-57.51310377689312,64.81212266838459,Degraded,High,Heavy Irrigation
Wheat,71.6653373346018,8.0,8.028362445193698,154.91748659825004,12.0,98.0,9.378429840135718,3.225283749842892,-54.77371563429433,37.54729164048199,Good,Medium,No Irrigation
Coconut,19.22083582768306,21.198079142787503,6.980021734842106,210.37251981012142,25.91696514967372,88.45426214918334,44.64077890149402,3.2815281832433674,-65.368669705265,46.92136387389456,Good,High,Heavy Irrigation
Rice,41.14666122521009,26.153620674724856,5.290595495840892,484.15474103594744,25.058806837008483,90.51554973710986,7.583061690075401,3.3989565456509565,-72.85886208843414,66.49275760849275,Good,High,Heavy Irrigation
Coconut,11.515484422602428,43.42652899741751,5.900585259506486,528.4762296009684,44.335565263796305,68.9540907842324,6.124550303338458,3.274696445413654,-41.813398196939836,45.78274090227567,Degraded,High,Heavy Irrigation
Sugarcane,77.04256507436126,39.84523584314045,6.6506656964181285,415.8518351740049,41.72173691952928,84.8513624846205,7.166141111923233,3.5522362796648728,-71.08219585144423,92.03937994414547,Good,Medium,No Irrigation
Rice,28.967904066939838,26.021012600062857,5.1650331147652535,144.39217269459078,30.866926613685173,82.93523745741453,5.189724125820067,3.474644344919187,-48.48980049719197,79.1073908198645,Degraded,High,Heavy Irrigation
Sugarcane,66.46559325627432,25.68213994074935,7.754093697754583,161.82760437089598,26.614615461628638,98.0,10.825549002953434,3.4176794054465316,-62.3321099599425,69.6132342410886,Excellent,Low,No Irrigation
Rice,94.0445515018827,15.178186461789458,6.118572033379342,395.5440538681889,19.51336785105658,98.0,9.033512137833505,3.2353371494061074,-41.04074114158407,39.222858234351236,Good,Medium,No Irrigation
Coconut,80.4835527650772,26.56925595530402,4.4202923924179895,157.05551269904203,28.355154134368544,98.0,5.059320729119961,3.5641587452580303,-73.57022790324237,94.02645754300507,Good,High,No Irrigation
Sugarcane,64.51387833784483,19.833240313236654,6.571366656709034,169.8616148820385,19.563359606448426,98.0,7.549636468554733,3.4952857326906517,-62.9797279950725,82.54762211510862,Excellent,Low,No Irrigation
Wheat,82.87636861987025,22.09622746637021,7.422681094075663,216.49264491699802,24.284097901637846,98.0,8.911413947732092,3.5031026412513424,-66.45657333010763,83.85044020855707,Degraded,High,No Irrigation
Sugarcane,96.59521772336382,38.27831169004181,7.643684767023858,410.825728422914,38.205820875584664,88.72630836882378,3.0052463347610314,3.3841022264543663,-52.589360265352866,64.0170377423944,Good,High,No Irrigation
Sugarcane,69.73399294124276,23.738846148094133,6.752174494969107,178.86363869784802,28.592412519529397,96.31655235909672,6.155301897307016,3.261620762352209,-63.53295158642213,43.603460392034854,Excellent,Low,No Irrigation
Sugarcane,26.449231405457606,43.58878175250873,5.858976277474565,192.19695112734058,47.222310736746365,68.52636895725699,8.655492938926985,3.559636626670601,-62.04394306591964,93.27277111176684,Good,High,Heavy Irrigation
Sugarcane,52.44886063817721,25.20260254771671,8.450212422802123,386.85672512862305,28.39571782807026,90.26364375488976,2.6842477093178,3.3897512592579435,-77.05149450941944,64.95854320965726,Good,Low,No Irrigation
Ragi,58.99513458522582,33.49591050465277,5.094092798397249,558.1291105033993,35.524928503178074,82.28377963086945,6.350500088901952,3.438520041578207,-58.51103486277722,73.08667359636786,Degraded,Medium,No Irrigation
Coconut,27.03137181080024,28.371831525923128,6.304551438092539,275.7538682658088,30.57714563845525,84.55970260793268,1.7490028622337577,3.363466448564827,-69.71582512721045,60.57774142747115,Good,Medium,Heavy Irrigation
Coconut,37.29395733828754,22.369394091311275,7.064015291645898,310.02597360277787,23.04219558834921,98.0,3.2297443137456647,3.436310073694433,-50.398859633991364,72.71834561573883,Excellent,Medium,Light Irrigation
Coconut,50.62172569131637,23.131079605178098,7.60900356676787,215.26765122803286,27.677264122166953,96.77164735258586,4.679420976653826,3.303227403822992,-68.66544760658988,50.53790063716534,Excellent,Low,No Irrigation
Coconut,79.98845724362539,30.982737649111474,7.511322760103174,188.79585956464257,28.11336677784562,98.0,5.938136332797621,3.3729494200877776,-81.84281040025746,62.15823668129627,Good,Medium,No Irrigation
Ragi,62.57235299098713,26.17748711369971,5.847223864858436,141.90629313227655,26.341062780680126,98.0,2.5168870390336737,3.227895489472022,-84.22721542019337,37.98258157867037,Good,Medium,No Irrigation
Coconut,66.9089002114041,32.869082493830994,7.418676284407459,269.0934182988318,31.919010215732403,84.32140197416983,6.2554387497380315,3.3081786484162787,-42.93385405468549,51.36310806937979,Excellent,Medium,No Irrigation
Sugarcane,35.09657264635922,33.876033359850794,6.76153112534837,434.5119384762647,36.8111457674316,88.07610472051502,6.5011833408393285,3.386194079254912,-49.74567653583252,64.3656798758187,Good,High,Heavy Irrigation
Ragi,13.588212456819225,20.55771250106937,8.944988920500343,280.0971162769699,21.379488235507118,98.0,35.44567777265455,3.1894929604549267,-81.61274915483783,31.58216007582112,Good,Medium,Light Irrigation
